0,0,0,0
7.42430351883012e-08,1.05740007001612e-07,7.76270121544153e-08,0.01
5.92677610115955e-07,8.43808898064466e-07,6.19658051666825e-07,0.02
1.9960145549118e-06,2.84073426741546e-06,2.08676535927256e-06,0.03
4.72117288864113e-06,6.7167239072881e-06,4.93555587048366e-06,0.04
9.20128567866847e-06,1.3085675573531e-05,9.61857752379044e-06,0.05
1.58657059000203e-05,2.25551867512165e-05,1.6584325568863e-05,0.06
2.51400122947477e-05,3.57265644202489e-05,2.62772488747531e-05,0.07
3.74460152312892e-05,5.31948348209733e-05,3.91377562380951e-05,0.08
5.32017625638336e-05,7.55487532197837e-05,5.56022226913083e-05,0.09
7.28215454916826e-05,0.000103370813674732,7.61029958107979e-05,0.1
9.67159044186133e-05,0.000137237258801136,0.000101068402025157,0.11
0.000125291634812241,0.000177718089537189,0.000130922752923367,0.12
0.000158951793063384,0.000225377074909565,0.000166086351563003,0.13
0.000198095702345421,0.000280771761799033,0.000206975498778428,0.14
0.000243118958473659,0.000344453484706059,0.000254002499489003,0.15
0.000294413435764697,0.000416967375516421,0.000307575669007284,0.16
0.000352367292895781,0.00049885237326681,0.000368099339347221,0.17
0.000417364978764175,0.000590641233910446,0.000435973865532365,0.18
0.000489787238346521,0.000692860540082683,0.000511595631904069,0.19
0.000570011118558199,0.000806030710866615,0.000595357058429686,0.2
0.000658409974112693,0.000930666011558689,0.00068764660701077,0.21
0.000755353473380954,0.00106727456343431,0.000788848787791284,0.22
0.000861207604250761,0.00121635835351346,0.000899344165465797,0.23
0.000976334679986081,0.00137841324432628,0.00101950936558768,0.24
0.00110109334508644,0.00155392898367872,0.00114971708087733,0.25
0.00123583858114628,0.00174338921441809,0.00129033607753033,0.26
0.00138092171271431,0.00194727148419874,0.0014417312015257,0.27
0.00153669041315291,0.0021660472552476,0.00160426338493406,0.28
0.00170348871049743,0.00240018191412985,0.00177828965222585,0.29
0.00188165699331562,0.00265013478151446,0.00196416312657954,0.3
0.00207153201656693,0.00291635912193986,0.00216223303618978,0.31
0.00227344690746193,0.00319930215357953,0.0023728447205757,0.32
0.00248773117132162,0.00349940505800759,0.00259633963688899,0.33
0.00271471069743685,0.00381710298996443,0.00283305536622222,0.34
0.00295470776492762,0.00415282508712229,0.00308332561991694,0.35
0.00320804104860249,0.00450699447985092,0.00334748024587195,0.36
0.00347502562481794,0.00488002830098313,0.00362584523485148,0.37
0.00375597297733768,0.00527233769558044,0.00391874272679339,0.38
0.00405119100319209,0.00568432783069868,0.00422649101711735,0.39
0.00436098401853754,0.00611639790515358,0.0045494045630331,0.4
0.00468565276451573,0.00656894115928639,0.00488779398984858,0.41
0.00502549441311311,0.00704234488472949,0.00524196609727818,0.42
0.00538080257302021,0.00753699043417202,0.00561222386575093,0.43
0.00575186729549099,0.00805325323112543,0.00599886646271872,0.44
0.00613897508020223,0.00859150277968916,0.00640218924896443,0.45
0.00654240888111288,0.0091521026743162,0.00682248378491023,0.46
0.00696244811232342,0.0097354106095787,0.00726003783692571,0.47
0.00739936865393524,0.0103417783899336,0.00771513538363611,0.48
0.00785344285790997,0.0109715519394882,0.00818805662223053,0.49
0.00832493955392887,0.011625071311766,0.0086790779747701,0.5
0.00881412405525221,0.0123026706994717,0.00918847209449622,0.51
0.00932125816457856,0.0130046784442575,0.00971650787213872,0.52
0.00984660017990424,0.0137314170464885,0.0102634504422241,0.53
0.0103904049003826,0.014483203175008,0.0108295611893837,0.54
0.0109529236321835,0.0152603476769035,0.011415097754662,0.55
0.0115344041943526,0.016063155587272,0.0120203140418245,0.56
0.0121350909246705,0.016891926138986,0.0126454602236665,0.57
0.0127552246855127,0.0177469527724585,0.0132907827483207,0.58
0.0133950428697083,0.0186285231454094,0.0139565243455657,0.59
0.0140547794063997,0.0195369191426304,0.0146429240331344,0.6
0.014734664766902,0.020472416885751,0.0153502171230216,0.61
0.0154349259705622,0.0214352867430038,0.0160786352277928,0.62
0.0161557865906186,0.0224257933389907,0.0168284062668922,0.63
0.0168974667600605,0.0234441955644477,0.0175997544729507,0.64
0.0176601831774868,0.0244907465860113,0.0183929003980943,0.65
0.0184441491129661,0.0255656938559833,0.0192080609202525,0.66
0.0192495744138958,0.0266692791220974,0.020045449249466,0.67
0.0200766655108613,0.0278017384372836,0.0209052749341953,0.68
0.0209256254234957,0.0289633021694351,0.0217877438676289,0.69
0.0217966537663388,0.0301541950111728,0.022693058293991,0.7
0.0226899467546969,0.0313746359896116,0.0236214168148506,0.71
0.0236056972105015,0.0326248384761257,0.0245730143954287,0.72
0.0245440945681695,0.0339050101961143,0.0255480423709073,0.73
0.0255053248804617,0.0352153532387673,0.0265466884527371,0.74
0.026489570824343,0.0365560640668307,0.0275691367349461,0.75
0.0274970117068411,0.0379273335263723,0.0286155677004474,0.76
0.0285278234709062,0.0393293468565475,0.0296861582273477,0.77
0.0295821787012702,0.0407622836993644,0.0307810815952553,0.78
0.0306602466303063,0.0422263181094502,0.0319005074915884,0.79
0.0317621931438881,0.0437216185638161,0.0330446020178834,0.8
0.032888180787249,0.0452483479716229,0.034213527696103,0.81
0.0340383687708417,0.0468066636839475,0.0354074434749442,0.82
0.0352129129761975,0.0483967175035473,0.0366265047361469,0.83
0.0364119659617858,0.0500186556946266,0.0378708633008018,0.84
0.037635676968873,0.0516726189926021,0.0391406674356589,0.85
0.0388841919273824,0.0533587426138682,0.0404360618594351,0.86
0.0401576534617533,0.0550771562655631,0.0417571877491233,0.87
0.0414562008968005,0.0568279841553338,0.0431041827462997,0.88
0.0427799702635734,0.0586113450011022,0.0444771809634326,0.89
0.0441290943052155,0.0604273520408305,0.0458763129901904,0.9
0.045503702482824,0.0622761130422869,0.0473017058997499,0.91
0.0469039209813089,0.0641577303128111,0.0487534832551042,0.92
0.0483298727152523,0.0660723007090798,0.0502317651153712,0.93
0.049781677334768,0.0680199156468729,0.0517366680421018,0.94
0.0512594512313607,0.0700006611108383,0.0532683051055881,0.95
0.0527633075437854,0.072014617664258,0.0548267858911711,0.96
0.0542933561639068,0.0740618604588136,0.0564122165055499,0.97
0.0558497037425586,0.076142459244352,0.0580246995830889,0.98
0.0574324536954029,0.0782564783786508,0.0596643342921266,0.99
0.0590417062087896,0.080403976837184,0.0613312163412835,1
0.0606775582456157,0.0825850082228878,0.0630254379857706,1.01
0.0623401035511846,0.0847996207759257,0.0647470880336974,1.02
0.0640294326590658,0.0870478573834549,0.06649625185238,1.03
0.0657456328969537,0.0893297555893911,0.0682730113746496,1.04
0.0674887883925275,0.0916453476041747,0.0700774451051603,1.05
0.0692589800793102,0.093994660314536,0.0719096281266979,1.06
0.071056285702528,0.096377715293261,0.0737696321064873,1.07
0.0728807798249702,0.0987945288089571,0.0756575253025016,1.08
0.0747325338328477,0.101245111835819,0.0775733725697694,1.09
0.0766116159416528,0.103729470063392,0.0795172353666838,1.1
0.0785180912020189,0.106247603906343,0.08148917176131,1.11
0.080452021505579,0.108799508514219,0.0834892364376939,1.12
0.0824134655908261,0.111385173781218,0.0855174807021701,1.13
0.0844024790489717,0.114004584355954,0.0875739524896701,1.14
