0,0,2,0,0,0,0,0,0,0,0,0,0.211035588976585,0.646258311122479,1.86422332439947,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.01,3.49263899756267e-08,2.00000010695575,3.09729460188114e-07,0,1.04532961739743e-05,3.20113283442661e-05,9.28213953352544e-05,0,0.00208081090730935,0.00637210694766744,0.018525301978579,0.205126592485286,0.628163078411008,1.84083707131632,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.02,2.77441454307914e-07,2.00000084961426,2.47004026381053e-06,0,4.14192515964771e-05,0.000126838964529633,0.000369726497802141,0,0.00410253184970572,0.0125632615682202,0.0368167414263265,0.199217595993987,0.610067845699538,1.81745081823318,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.03,9.29717287236498e-07,2.00000284709099,8.310076355642e-06,0,9.23069666183787e-05,0.000282673385284954,0.000828376682092346,0,0.00606516282718909,0.0185734638616582,0.0548743183432425,0.193308599502688,0.591972612988067,1.79406456515003,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.04,2.18801698650972e-06,2.00000670040617,1.96355954273741e-05,0,0.000162525541590549,0.000497705067339081,0.00146643332289755,0,0.00796870383975948,0.0244027138279815,0.0726980327293271,0.187399603011389,0.573877380276596,1.77067831206689,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.05,4.24269465338461e-06,2.0000129924848,3.82289689176154e-05,0,0.000251484076863858,0.000770124487420868,0.00228155779490945,0,0.00981315488741688,0.0300510114671901,0.0902878845845803,0.18149060652009,0.555782147565125,1.74729205898374,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.06,7.27819539262691e-06,2.00002228815663,6.5849182011891e-05,0,0.000358591672789177,0.00109812212225917,0.00327141147281972,0,0.0115985159701613,0.035518356779284,0.107643873909002,0.175581610028791,0.537686914853654,1.72390580590059,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.07,1.14730553125111e-05,2.00003513415621,0.000104231833642643,0,0.000483257429717374,0.00147988844858283,0.00443365573132005,0,0.0133247870879927,0.0408047497642632,0.124766000702592,0.169672613537492,0.519591682142183,1.70051955281745,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.08,1.69999015248202e-05,2.00005205912283,0.000155089136489231,0,0.000624890447999321,0.00191361394312072,0.00576595194510213,0,0.0149919682409111,0.0459101904221277,0.141654264965351,0.163763617046193,0.501496449430713,1.6771332997343,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.09,2.40254521448462e-05,2.00007357360056,0.000220109916977931,0,0.000782899827985887,0.00239748908260167,0.00726596148885763,0,0.0166000594289166,0.0508346787528774,0.158308666697278,0.157854620554894,0.483401216719242,1.65374704665116,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.1,3.27105162913896e-05,2.00010017003822,0.000300959615281934,0,0.000956694670027942,0.00292970434375455,0.00893134573727825,0,0.018149060652009,0.0555782147565125,0.174729205898374,0.151945624063595,0.465305984007771,1.63036079356801,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.11,4.32099940867596e-05,2.00013232278943,0.000399280285321352,0,0.00114568407447636,0.00350845020330821,0.0107597660650557,0,0.0196389719101885,0.0601407984330329,0.190915882568638,0.146036627572296,0.4472107512963,1.60697454048486,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.12,5.56728766567742e-05,2.00017048811254,0.000516690594763209,0,0.001349277141682,0.00413191713799149,0.0127488838468816,0,0.0210697932034549,0.0645224297824385,0.206868696708071,0.140127631080997,0.429115518584829,1.58358828740172,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.13,7.024224613076e-05,2.00021510417069,0.00065478582502145,0,0.00156688297199575,0.00479829562453326,0.0148963604574477,0,0.0224415245318084,0.0687231088047294,0.222587648316673,0.134218634589698,0.411020285873358,1.56020203431857,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.14,8.70552756415523e-05,2.00026659103179,0.000815137871256935,0,0.00179791066576846,0.00550577613966237,0.0171998572714456,0,0.0237541658952489,0.0727428354999057,0.238072737394443,0.1283096380984,0.392925053161887,1.53681578123543,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.15,0.000106243229325495,2.00032535066851,0.000999295242377441,0,0.00204176932335101,0.00625254916010766,0.0196570356635671,0,0.0250077172937764,0.0765816098679672,0.253323963941381,0.122400641607101,0.374829820450417,1.51342952815228,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.16,0.000127931462322442,2.00039176695827,0.00120878306103766,0,0.00229786804509428,0.00703680516259799,0.0222655570085038,0,0.0262021787273909,0.080239431908914,0.268341327957488,0.116491645115802,0.356734587738946,1.49004327506913,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.17,0.000152239420775753,2.00046620568329,0.00144510306363921,0,0.00256561593134912,0.00785673462386222,0.0250230826809474,0,0.0273375501960924,0.0837163016227461,0.283124829442764,0.110582648624503,0.338639355027475,1.46665702198599,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.18,0.000179280641832299,2.00054901453053,0.0017097336003306,0,0.00284442208246642,0.0087105280206292,0.0279272740555896,0,0.028413831699881,0.0870122190094635,0.297674468397208,0.104673652133204,0.320544122316004,1.44327076890284,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.19,0.000209162753642459,2.00064052309174,0.0020041296350073,0,0.00313369559879703,0.00959637582962778,0.0309757925071221,0,0.0294310232387565,0.0901271840690662,0.311990244820821,0.0987646556419047,0.302448889604533,1.4198845158197,-0.590899649129896,-1.80952327114708,-2.33862530831461
0.2,0.00024198747536012,2.00074104286342,0.00232972274531165,0,0.00343284558069184,0.0105124685275868,0.0341662994102366,0,0.0303891248127191,0.0930611968015542,0.326072158713602,0.0928556591506058,0.284353656893062,1.39649826273655,-0.590899649129896,-1.80952327114708,-2.33862530831461
